subject,item,repetition,window,duration,sF0,strF0,pF0,CPP,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,H42Kc,H2KH5Kc,Energy,HNR05,HNR15,HNR25,HNR35,onset,nuc,coda,asp,tone,voicing,semitones,register,contour,manner,pct
M1,phaang5,2,7,306.616,188.293038461538,188.688692307692,188.245576923077,26.5503846153846,-3.09234615384615,13.3468461538462,22.6622692307692,20.0574230769231,7.26676923076923,3.12403846153846,18.4189230769231,0.0695384615384615,61.4193846153846,59.4112692307692,58.0739230769231,54.4006153846154,ph,aa,N,asp,34,voiceless,1.05375517135681,high,rising,obstruent,0.6
M1,phaang5,2,8,306.616,187.947038461538,188.258884615385,188.464730769231,22.5425384615385,7.15123076923077,-5.891,12.3706923076923,17.6143846153846,5.92792307692308,5.02646153846154,26.977,0.0305769230769231,48.7361153846154,50.9659615384615,52.4013846153846,52.0664230769231,ph,aa,N,asp,34,voiceless,1.01427498474725,high,rising,obstruent,0.7
M1,phaang5,2,9,306.616,187.795192307692,187.817692307692,187.766961538462,24.5248846153846,7.045,-4.84880769230769,9.21196153846154,19.4686538461538,12.7100769230769,6.04730769230769,25.9291538461538,0.0300769230769231,52.0664615384615,57.5315769230769,59.6948846153846,59.5485,ph,aa,N,asp,34,voiceless,0.973655199175106,high,rising,obstruent,0.8
M1,phaang5,2,10,306.616,185.251807692308,186.287884615385,187.463115384615,21.1662307692308,8.23765384615385,-5.63011538461538,10.1385769230769,23.7309230769231,9.18311538461538,1.37169230769231,32.9258846153846,0.0256153846153846,42.8739615384615,49.5183461538462,53.3126923076923,53.5367692307692,ph,aa,N,asp,34,voiceless,0.832065760719384,high,rising,obstruent,0.9
M1,phaang5,2,11,306.616,172.59075,173.365333333333,179.866333333333,16.6434166666667,6.28979166666667,-5.131,12.091,24.4005,10.848,3.74483333333333,33.9297083333333,0.0127083333333333,33.7785,40.5871666666667,46.7693333333333,49.48775,ph,aa,N,asp,34,voiceless,-0.41255514525441,high,rising,obstruent,1
M1,paang5,1,1,306.887,195.629307692308,196.138846153846,198.461210526316,22.7640769230769,4.26346153846154,4.73526923076923,16.4770769230769,16.1668076923077,1.84907692307692,-1.99226923076923,13.1355769230769,0.280884615384615,36.5149615384615,30.8219615384615,35.6525769230769,35.9186538461538,p,aa,N,unasp,34,voiceless,1.72416310542909,high,rising,obstruent,0
M1,paang5,1,2,306.887,192.998538461538,192.072692307692,192.808807692308,28.3717692307692,1.37373076923077,2.48715384615385,12.8703461538462,13.8628076923077,0.676346153846154,7.90315384615385,5.53938461538462,0.463,56.0198461538462,49.3117307692308,49.0535384615385,45.1510769230769,p,aa,N,unasp,34,voiceless,1.36148859781032,high,rising,obstruent,0.1
M1,paang5,1,3,306.887,195.691807692308,195.140615384615,194.619576923077,29.5243461538462,2.31296153846154,2.34642307692308,12.9574615384615,13.3643846153846,0.193961538461538,1.79065384615385,9.11926923076923,0.478730769230769,66.6466538461539,59.6929615384615,57.7867692307692,52.8588461538462,p,aa,N,unasp,34,voiceless,1.63582855093624,high,rising,obstruent,0.2
M1,paang5,1,4,306.887,195.624576923077,195.476269230769,195.843807692308,29.2012692307692,2.14946153846154,3.18880769230769,14.2414230769231,13.9294230769231,-2.35273076923077,-0.855769230769231,13.8472307692308,0.338076923076923,65.2944615384615,58.6804230769231,58.1129615384615,54.0220384615385,p,aa,N,unasp,34,voiceless,1.6655812591817,high,rising,obstruent,0.3
M1,paang5,1,5,306.887,196.257384615385,195.679576923077,195.796115384615,28.6986923076923,1.24584615384615,7.15523076923077,17.991,17.1595,-3.58223076923077,-0.655846153846154,12.8824615384615,0.152538461538462,59.6691153846154,56.3557307692308,56.9279615384615,53.3150384615385,p,aa,N,unasp,34,voiceless,1.6835778318786,high,rising,obstruent,0.4
M1,paang5,1,6,306.887,196.754730769231,195.758153846154,196.702615384615,26.1615384615385,0.318423076923077,13.0432307692308,33.1478461538462,32.9456923076923,6.21492307692308,10.8013846153846,2.99476923076923,0.0305384615384615,47.0591923076923,48.4136538461538,51.7580384615385,50.8145769230769,p,aa,N,unasp,34,voiceless,1.69052836504574,high,rising,obstruent,0.5
M1,paang5,1,7,306.887,197.064269230769,197.2645,196.804769230769,25.7986538461538,0.07232,15.4804230769231,48.1382307692308,45.9325,31.5095769230769,26.9956538461538,-5.14330769230769,0.0188846153846154,51.6941923076923,58.5691153846154,60.8576538461538,59.8456153846154,p,aa,N,unasp,34,voiceless,1.82323575457178,high,rising,obstruent,0.6
M1,paang5,1,8,306.887,197.276230769231,197.659461538462,197.409346153846,26.5339230769231,0.849,15.2813461538462,46.7117692307692,46.6043461538462,33.097,25.6245384615385,-3.31388461538462,0.018,56.7271538461538,63.559,65.1811153846154,63.8269230769231,p,aa,N,unasp,34,voiceless,1.85786374162837,high,rising,obstruent,0.7
M1,paang5,1,9,306.887,195.305769230769,196.1985,196.672230769231,24.8667307692308,1.247,18.0693846153846,47.623,47.5798846153846,33.5058461538462,21.1508076923077,0.00103846153846153,0.0182692307692308,51.8684230769231,58.7416923076923,62.9850769230769,63.3285769230769,p,aa,N,unasp,34,voiceless,1.72942769578369,high,rising,obstruent,0.8
M1,paang5,1,10,306.887,187.675615384615,188.133384615385,192.550730769231,20.4310384615385,1.99673076923077,19.3474230769231,45.0425384615385,47.9751538461538,32.67,11.8467692307692,9.30588461538462,0.0190769230769231,43.6573461538462,47.2764230769231,51.8321153846154,52.7407692307692,p,aa,N,unasp,34,voiceless,1.00273012057384,high,rising,obstruent,0.9
M1,paang5,1,11,306.887,173.615916666667,172.516083333333,181.347833333333,17.0052916666667,5.33641666666667,21.0092916666667,49.18875,50.0917083333333,35.6465,8.73533333333333,9.68904166666667,0.0161666666666667,32.4624583333333,41.0062083333333,46.84,49.0610833333333,p,aa,N,unasp,34,voiceless,-0.497570031851583,high,rising,obstruent,1
M1,bhaan6,2,1,307.709,157.633653846154,153.341307692308,154.812884615385,15.0851538461538,2.77676923076923,4.15430769230769,16.841,18.9275,6.78769230769231,-0.765653846153846,20.5038461538462,0.0264230769230769,27.7510769230769,27.5152692307692,35.6628461538462,37.8016538461538,bh,aa,N,asp,25,voiced,-2.53738378557538,low,rising,obstruent,0
M1,bhaan6,2,2,307.709,156.851076923077,156.152807692308,157.667884615385,21.6831923076923,1.10284615384615,-1.58946153846154,13.9037692307692,16.4103076923077,1.23469230769231,3.52823076923077,12.7454230769231,0.0564615384615385,42.6054230769231,34.8311153846154,38.7849230769231,38.6175769230769,bh,aa,N,asp,25,voiced,-2.2228383268835,low,rising,obstruent,0.1
M1,bhaan6,2,3,307.709,154.813846153846,153.893961538462,155.646730769231,23.7309615384615,-2.93496153846154,2.16480769230769,9.02603846153846,14.2093846153846,2.04607692307692,3.79953846153846,12.7032692307692,0.0834230769230769,52.7830769230769,41.1941153846154,41.3952692307692,40.4525,bh,aa,N,asp,25,voiced,-2.47510095000503,low,rising,obstruent,0.2
M1,bhaan6,2,4,307.709,158.932884615385,158.289807692308,155.679230769231,24.1450769230769,-3.76180769230769,4.91811538461539,9.44176923076923,10.7229230769231,0.0556923076923077,0.631884615384615,14.8911923076923,0.0718076923076923,62.7799230769231,51.4345769230769,48.1914615384615,44.6626923076923,bh,aa,N,asp,25,voiced,-1.98752008801854,low,rising,obstruent,0.3
M1,bhaan6,2,5,307.709,168.884576923077,168.794730769231,163.785692307692,23.5088076923077,-6.14753846153846,6.50069230769231,10.3375769230769,9.08919230769231,0.664076923076923,0.355961538461538,15.5111923076923,0.0760769230769231,60.1128076923077,48.8546538461538,44.8043461538462,41.3823846153846,bh,aa,N,asp,25,voiced,-0.875102023887527,low,rising,obstruent,0.4
M1,bhaan6,2,6,307.709,176.977307692308,180.142,173.049961538462,23.0739615384615,-5.00219230769231,8.07711538461538,12.9375384615385,14.6407307692308,1.87619230769231,2.44319230769231,14.7577692307692,0.0408846153846154,55.3237692307692,48.0258461538462,46.0911923076923,43.3440384615385,bh,aa,N,asp,25,voiced,0.251274562361578,low,rising,obstruent,0.5
M1,bhaan6,2,7,307.709,190.945115384615,190.795807692308,183.591538461538,21.3381538461538,5.1995,1.97569230769231,16.827,16.8475769230769,1.91396153846154,-1.803,27.4555384615385,0.00715384615384615,45.0439615384615,47.0062307692308,49.8983846153846,50.1119615384615,bh,aa,N,asp,25,voiced,1.24601321559864,low,rising,obstruent,0.6
M1,bhaan6,2,8,307.709,198.564384615385,198.692153846154,195.919230769231,21.7343846153846,4.79126923076923,2.02196153846154,18.1741153846154,19.9242692307692,8.13338461538462,-0.762846153846154,31.0940384615385,0.00465384615384615,46.2625384615385,54.5353076923077,58.6550384615385,59.6398076923077,bh,aa,N,asp,25,voiced,1.94807839253608,low,rising,obstruent,0.7
M1,bhaan6,2,9,307.709,194.740115384615,194.930115384615,198.042076923077,18.3482307692308,4.24757692307692,6.10776923076923,20.8770384615385,24.5011538461538,10.7428461538462,-3.52857692307692,32.1595769230769,0.00376923076923077,43.2667692307692,53.1215384615385,57.5018846153846,59.2450384615385,bh,aa,N,asp,25,voiced,1.61714348825617,low,rising,obstruent,0.8
M1,bhaan6,2,10,307.709,187.038346153846,187.930115384615,190.831923076923,15.6287307692308,1.007,7.55534615384615,20.0822307692308,21.9714615384615,12.0692692307692,0.650538461538462,30.381,0.003,42.9026923076923,54.7009230769231,58.9068076923077,61.0861923076923,bh,aa,N,asp,25,voiced,0.984014842557888,low,rising,obstruent,0.9
M1,bhaan6,2,11,307.709,179.86988,179.77888,183.30584,14.94236,0.37856,7.10636,18.48436,23.63888,13.94292,1.45832,30.52884,0.003,41.73124,53.5054,58.4286,60.72368,bh,aa,N,asp,25,voiced,0.216342111585869,low,rising,obstruent,1
M1,phan5,1,1,307.938,188.941115384615,188.527423076923,188.336538461538,21.7718076923077,7.00976923076923,3.93207692307692,23.7611538461538,26.0675,18.2274230769231,6.71238461538462,8.49903846153846,0.116730769230769,54.2083846153846,47.2217307692308,45.9624230769231,44.5567692307692,ph,a,N,asp,34,voiceless,1.0389522618841,high,rising,obstruent,0
M1,phan5,1,2,307.938,189.418846153846,190.193423076923,189.187576923077,27.5553461538462,2.31519230769231,6.35242307692308,18.5047307692308,19.1348846153846,14.8855769230769,7.58876923076923,12.8453846153846,0.0941923076923077,60.6220384615385,53.0527307692308,53.2775,52.4411153846154,ph,a,N,asp,34,voiceless,1.19126785580429,high,rising,obstruent,0.1
M1,phan5,1,3,307.938,195.193730769231,194.928346153846,191.341423076923,23.9234615384615,5.92288461538462,4.68834615384615,19.2448846153846,14.1794230769231,9.794,-1.43411538461538,26.8044615384615,0.0170384615384615,52.1157692307692,49.9648076923077,51.4199230769231,50.5428846153846,ph,a,N,asp,34,voiceless,1.6169863567405,high,rising,obstruent,0.2
M1,phan5,1,4,307.938,202.796576923077,202.798076923077,199.759153846154,24.2986923076923,7.02826923076923,-0.995384615384615,12.0136923076923,9.73138461538462,4.51873076923077,-6.91276923076923,35.636,0.00730769230769231,61.2850384615385,63.7055,62.4895769230769,61.8448846153846,ph,a,N,asp,34,voiceless,2.30218721578203,high,rising,obstruent,0.3
M1,phan5,1,5,307.938,205.219807692308,205.276769230769,204.395461538462,24.0429615384615,8.68980769230769,0.971307692307692,13.4625384615385,12.5807307692308,4.54223076923077,-6.50584615384615,35.1241923076923,0.006,61.6962692307692,65.9757692307692,66.6619230769231,67.8383461538462,ph,a,N,asp,34,voiceless,2.51250399154908,high,rising,obstruent,0.4
M1,phan5,1,6,307.938,206.395923076923,206.419,205.862115384615,25.2226538461538,11.1357692307692,-1.28707692307692,14.6674615384615,13.9909230769231,0.398076923076923,-6.61511538461538,33.68,0.00530769230769231,64.2574230769231,68.7442692307692,69.7777692307692,70.7688461538462,ph,a,N,asp,34,voiceless,2.60856880548772,high,rising,obstruent,0.5
M1,phan5,1,7,307.938,207.081692307692,207.056346153846,206.885,23.4988076923077,12.2459230769231,-2.02346153846154,14.9264230769231,14.4303846153846,4.57669230769231,-5.25884615384615,31.3667307692308,0.005,65.6271538461538,69.3853461538462,69.6775,69.8276923076923,ph,a,N,asp,34,voiceless,2.66194060851029,high,rising,obstruent,0.6
M1,phan5,1,8,307.938,205.935846153846,206.093653846154,206.689,22.9624615384615,12.1893846153846,-2.04603846153846,14.7158076923077,14.8000769230769,7.07176923076923,-1.86476923076923,26.9455769230769,0.00492307692307692,63.0677307692308,68.0875,70.2893076923077,71.3236538461538,ph,a,N,asp,34,voiceless,2.58126053017509,high,rising,obstruent,0.7
M1,phan5,1,9,307.938,203.589461538462,203.857576923077,205.119461538462,21.0867307692308,11.3006153846154,-1.34669230769231,14.2651538461538,16.9193461538462,7.70284615384615,-0.840923076923077,28.6667692307692,0.004,54.1634230769231,61.4407692307692,65.8275769230769,67.9269615384615,ph,a,N,asp,34,voiceless,2.39239850919433,high,rising,obstruent,0.8
M1,phan5,1,10,307.938,197.236884615385,197.6295,200.886076923077,20.1635,10.7683076923077,0.907153846153846,13.0787307692308,21.5738846153846,7.45123076923077,-6.18196153846154,32.4020769230769,0.00311538461538462,54.5464230769231,62.523,67.3759615384615,69.0570384615385,ph,a,N,asp,34,voiceless,1.85523931035433,high,rising,obstruent,0.9
M1,phan5,1,11,307.938,189.29128,189.61004,193.36048,18.46708,10.43804,2.32608,12.70868,25.62168,9.09552,-4.97816,31.9014,0.00196,57.30428,66.54732,69.58076,69.916,ph,a,N,asp,34,voiceless,1.13808385202898,high,rising,obstruent,1
M1,baaj3,1,1,309.079,199.638307692308,198.405,199.974807692308,23.4200769230769,0.999923076923077,7.98003846153846,14.7138846153846,14.1363461538462,2.52196153846154,-6.42838461538462,24.0387692307692,0.297615384615385,35.6379230769231,32.0610384615385,40.4027307692308,42.1062307692308,b,aa,N,unasp,43,voiced,1.92304015705035,high,level,obstruent,0
M1,baaj3,1,2,309.079,196.996230769231,196.596384615385,198.233038461538,28.1208461538462,-0.344653846153846,4.88030769230769,14.1446923076923,15.1735769230769,4.70803846153846,0.494961538461538,13.3116923076923,0.418961538461538,60.0074230769231,53.2892692307692,55.6246538461538,53.5405384615385,b,aa,N,unasp,43,voiced,1.76450104609111,high,level,obstruent,0.1
M1,baaj3,1,3,309.079,193.944307692308,193.732538461538,195.605461538462,28.9607692307692,-0.910076923076923,2.19319230769231,11.9793461538462,12.6982692307692,3.28423076923077,7.98380769230769,2.32769230769231,0.589423076923077,62.6268076923077,54.5200384615385,54.4755769230769,52.1033076923077,b,aa,N,unasp,43,voiced,1.51045495069961,high,level,obstruent,0.2
M1,baaj3,1,4,309.079,188.915130434783,189.506961538462,191.819153846154,30.461,-0.353576923076923,3.26226923076923,15.0496153846154,11.8893846153846,1.70723076923077,5.54980769230769,1.79796153846154,0.636230769230769,62.6360769230769,52.8631923076923,52.1761923076923,49.6805,b,aa,N,unasp,43,voiced,1.1286697162338,high,level,obstruent,0.3
M1,baaj3,1,5,309.079,182.885807692308,183.128153846154,186.197230769231,29.0959230769231,0.685192307692308,2.74980769230769,14.9333461538462,14.914,4.74588461538462,3.018,9.53030769230769,0.539115384615385,61.0144615384615,51.3896923076923,49.2815384615385,46.2647692307692,b,aa,N,unasp,43,voiced,0.535902826298367,high,level,obstruent,0.4
M1,baaj3,1,6,309.079,175.359,176.390192307692,179.304115384615,25.9711153846154,1.98526923076923,0.649730769230769,15.5617307692308,17.6275384615385,9.09676923076923,9.28923076923077,4.86573076923077,0.315769230769231,54.2945384615385,46.8969615384615,43.4393076923077,40.2773461538462,b,aa,N,unasp,43,voiced,-0.113096292703716,high,level,obstruent,0.5
M1,baaj3,1,7,309.079,170.273653846154,170.555615384615,172.666115384615,26.7690384615385,0.7295,2.09776923076923,15.7246153846154,13.4675384615385,8.21276923076923,10.8896153846154,3.48073076923077,0.178153846153846,52.0414615384615,45.6526538461538,42.9518461538462,40.5970769230769,b,aa,N,unasp,43,voiced,-0.69543338358464,high,level,obstruent,0.6
M1,baaj3,1,8,309.079,166.689846153846,166.457230769231,169.043961538462,26.3010769230769,-1.18353846153846,7.4555,13.1906923076923,9.69653846153846,6.35146153846154,7.09665384615385,6.65038461538462,0.0901923076923077,46.9041923076923,45.2927692307692,44.2792307692308,41.9802692307692,b,aa,N,unasp,43,voiced,-1.11652194872908,high,level,obstruent,0.7
M1,baaj3,1,9,309.079,159.889153846154,158.993846153846,162.922346153846,21.651,-2.58076923076923,3.83284615384615,11.1656538461538,4.33426923076923,8.58584615384615,4.30211538461538,19.7988846153846,0.0493076923076923,34.7607692307692,39.478,38.9160769230769,38.1713846153846,b,aa,N,unasp,43,voiced,-1.91068931894799,high,level,obstruent,0.8
M1,baaj3,1,10,309.079,160.057538461538,159.241192307692,159.796346153846,20.4405384615385,0.798346153846154,3.10553846153846,8.58773076923077,10.8677307692308,2.77469230769231,2.74830769230769,21.0319615384615,0.0248461538461538,36.8245769230769,43.9710384615385,43.7088461538462,43.9042307692308,b,aa,N,unasp,43,voiced,-1.8837775010826,high,level,obstruent,0.9
M1,baaj3,1,11,309.079,155.277269230769,155.782923076923,158.329769230769,17.5689230769231,1.76169230769231,0.314692307692308,6.15338461538462,18.8943461538462,-0.498730769230769,-2.56969230769231,30.1799230769231,0.013,35.6728076923077,41.2265769230769,42.5633076923077,43.0775384615385,b,aa,N,unasp,43,voiced,-2.26389531890729,high,level,obstruent,1
M1,bhaan6,1,1,310.007,153.54336,147.693923076923,154.737571428571,15.7012692307692,9.80780769230769,-1.89207692307692,22.5458461538462,23.8552307692308,13.6702307692308,2.97784615384615,18.2825769230769,0.0333461538461538,26.8011538461538,24.3983461538462,32.9300384615385,35.6351538461538,bh,aa,N,asp,25,voiced,-3.18701484005197,low,rising,obstruent,0
M1,bhaan6,1,2,310.007,152.562538461538,152.373538461538,152.464730769231,18.3494230769231,4.64453846153846,-5.30969230769231,14.6268846153846,15.184,5.78715384615385,7.15780769230769,11.766,0.0395769230769231,38.2987307692308,30.2127307692308,35.2617692307692,36.5454230769231,bh,aa,N,asp,25,voiced,-2.64699185084047,low,rising,obstruent,0.1
M1,bhaan6,1,3,310.007,151.280076923077,151.347423076923,152.322153846154,17.0135384615385,2.65973076923077,-6.97246153846154,10.8320769230769,10.4681538461538,4.35319230769231,6.47319230769231,11.7268846153846,0.0699615384615385,37.342,28.2323076923077,30.7865384615385,31.9860769230769,bh,aa,N,asp,25,voiced,-2.76397110983049,low,rising,obstruent,0.2
M1,bhaan6,1,4,310.007,152.467807692308,152.977346153846,151.124769230769,21.4776923076923,2.62711538461538,-4.10803846153846,10.5595,10.3509230769231,3.66861538461538,3.72419230769231,14.4585,0.0958461538461538,49.9409230769231,38.2249230769231,37.8136538461538,37.3461538461538,bh,aa,N,asp,25,voiced,-2.57852414033634,low,rising,obstruent,0.3
M1,bhaan6,1,5,310.007,158.893653846154,158.860076923077,155.397538461538,23.0316538461538,0.235769230769231,-0.329653846153846,12.0412692307692,11.0795384615385,5.13765384615385,3.93865384615385,15.0793461538462,0.0845,55.5495,43.4795,40.6543076923077,38.5943076923077,bh,aa,N,asp,25,voiced,-1.92526116116125,low,rising,obstruent,0.4
M1,bhaan6,1,6,310.007,168.822346153846,173.138269230769,162.861461538462,22.019,-2.61165384615385,3.4375,11.7763461538462,12.8625769230769,7.0365,6.8265,13.1824230769231,0.057,52.6024230769231,41.6602307692308,39.0239615384615,37.7511923076923,bh,aa,N,asp,25,voiced,-0.435244731108011,low,rising,obstruent,0.5
M1,bhaan6,1,7,310.007,187.404,188.215769230769,177.844038461538,21.7323461538462,2.11738461538462,5.25603846153846,18.858,14.4406153846154,-0.824923076923077,-4.60161538461538,23.1455769230769,0.0129230769230769,45.3255384615385,43.8501923076923,43.8246153846154,42.4370384615385,bh,aa,N,asp,25,voiced,1.01030962764023,low,rising,obstruent,0.6
M1,bhaan6,1,8,310.007,202.527461538462,202.587230769231,196.111576923077,22.0070384615385,8.27530769230769,-1.59726923076923,18.2709615384615,13.7715384615385,-4.05757692307692,-6.68011538461538,34.8262692307692,0.00453846153846154,48.3868076923077,53.1939615384615,54.9071923076923,54.9888076923077,bh,aa,N,asp,25,voiced,2.28417846871392,low,rising,obstruent,0.7
M1,bhaan6,1,9,310.007,205.238,205.146423076923,204.924153846154,22.2905384615385,5.35423076923077,3.10261538461538,20.5882692307692,16.0849230769231,-0.75,-6,35.3558461538462,0.00330769230769231,50.5198846153846,57.1470769230769,61.2215384615385,62.765,bh,aa,N,asp,25,voiced,2.50150755121533,low,rising,obstruent,0.8
M1,bhaan6,1,10,310.007,202.745846153846,203.444961538462,204.959346153846,21.2685,4.41430769230769,5.59157692307692,20.0317307692308,18.9889230769231,2.23946153846154,-5.89511538461538,34.0696153846154,0.00226923076923077,47.0738076923077,57.5646538461538,61.8682307692308,63.8146153846154,bh,aa,N,asp,25,voiced,2.35732217256867,low,rising,obstruent,0.9
M1,bhaan6,1,11,310.007,189.178703703704,190.854111111111,197.277222222222,16.1128888888889,-2.07666666666667,5.8422962962963,9.22511111111111,15.8045555555556,4.15688888888889,-2.41077777777778,35.7261111111111,0.002,45.9942592592593,55.8691851851852,59.0943703703704,60.9418148148148,bh,aa,N,asp,25,voiced,1.25130271572014,low,rising,obstruent,1
M1,maa3,1,1,310.343,192.760115384615,192.812961538462,196.092692307692,22.5778461538462,4.48853846153846,7.08765384615385,21.7619230769231,22.4619230769231,7.00315384615385,2.59288461538462,14.1844615384615,0.0818461538461538,46.7228076923077,41.3329230769231,46.3566153846154,46.4987692307692,m,aa,,unasp,43,voiced,1.42808400687712,high,level,sonorant,0
M1,maa3,1,2,310.343,185.861269230769,185.794538461538,189.009615384615,27.1490769230769,-0.231576923076923,8.69530769230769,16.7143461538462,16.0430384615385,3.28930769230769,-2.06180769230769,11.8750769230769,0.0935,63.0023461538462,57.3680384615385,58.0247692307692,55.0997307692308,m,aa,,unasp,43,voiced,0.786156676760933,high,level,sonorant,0.1
M1,maa3,1,3,310.343,180.780384615385,181.218076923077,183.293807692308,26.9809230769231,-2.26830769230769,11.6355384615385,18.5123461538462,15.614,0.215384615384615,-6.49742307692308,18.4556923076923,0.0675384615384615,66.8195769230769,61.9659615384615,59.2695,55.8949230769231,m,aa,,unasp,43,voiced,0.354382051774669,high,level,sonorant,0.2
M1,maa3,1,4,310.343,177.014846153846,177.650769230769,178.881423076923,26.5196923076923,-2.30926923076923,9.97357692307692,20.0490384615385,21.3525384615385,5.81003846153846,1.40761538461538,14.0389230769231,0.0546153846153846,64.5831538461538,59.0896153846154,56.2131153846154,52.7955769230769,m,aa,,unasp,43,voiced,0.0101867818595998,high,level,sonorant,0.3
M1,maa3,1,5,310.343,171.968576923077,172.498692307692,174.524538461538,26.8385,-3.87934615384615,9.4905,16.3316923076923,18.4201923076923,6.07315384615385,7.42192307692308,8.90496153846154,0.0597692307692308,66.4651153846154,60.5053461538462,57.6041538461538,54.3432692307692,m,aa,,unasp,43,voiced,-0.499315344683906,high,level,sonorant,0.4
M1,maa3,1,6,310.343,169.629730769231,169.812423076923,170.530153846154,26.3683461538462,-5.56819230769231,8.45734615384615,12.8073461538462,15.2766923076923,4.72853846153846,9.65969230769231,8.136,0.0546923076923077,67.4754230769231,59.5401153846154,57.3022692307692,54.3514615384615,m,aa,,unasp,43,voiced,-0.771036361975571,high,level,sonorant,0.5
M1,maa3,1,7,310.343,166.055269230769,166.154692307692,168.406730769231,25.9481923076923,-5.3925,8.96880769230769,12.7431153846154,16.8088846153846,8.03388461538461,10.4054615384615,8.67361538461538,0.0476538461538462,65.4506923076923,57.7713846153846,55.5284615384615,52.8789230769231,m,aa,,unasp,43,voiced,-1.14801601096039,high,level,sonorant,0.6
M1,maa3,1,8,310.343,160.154653846154,159.711153846154,162.965423076923,24.0155,-4.51996153846154,7.43307692307692,14.0716923076923,16.7045384615385,13.0743076923077,9.89173076923077,7.09942307692308,0.0243076923076923,64.6757692307692,55.4568846153846,51.9627692307692,49.2925769230769,m,aa,,unasp,43,voiced,-1.83275959726393,high,level,sonorant,0.7
M1,maa3,1,9,310.343,159.8245,159.651230769231,159.585461538462,24.4971153846154,-3.69373076923077,6.48242307692308,17.5292692307692,17.9604230769231,19.8156153846154,8.58330769230769,7.30957692307692,0.0138461538461538,66.6623076923077,57.1144615384615,54.2415769230769,52.1826153846154,m,aa,,unasp,43,voiced,-1.83925634686932,high,level,sonorant,0.8
M1,maa3,1,10,310.343,157.979269230769,158.684153846154,159.310307692308,26.9593846153846,-4.53761538461538,8.01311538461538,15.5075384615385,17.7344615384615,9.07415384615385,5.91296153846154,11.4879615384615,0.0201538461538462,65.7084230769231,58.7076923076923,58.1134230769231,55.8580769230769,m,aa,,unasp,43,voiced,-1.94444362599191,high,level,sonorant,0.9
M1,maa3,1,11,310.343,157.47775,158.356678571429,158.174964285714,25.8102857142857,-7.15314285714286,8.14421428571429,14.0663571428571,21.0716785714286,5.20353571428571,10.9825357142857,8.22407142857143,0.01475,62.5496428571429,56.9729642857143,57.6126785714286,55.5966071428571,m,aa,,unasp,43,voiced,-1.98020788658454,high,level,sonorant,1
M1,maaw6,1,1,310.818,155.317461538462,154.592538461538,156.021769230769,19.7394230769231,0.1125,7.00157692307692,21.3406538461538,20.5695,8.42169230769231,0.553346153846154,21.8806923076923,0.130307692307692,36.5256538461538,29.9635,35.4189615384615,36.7403076923077,m,aa,N,unasp,25,voiced,-2.39669218836168,low,rising,sonorant,0
M1,maaw6,1,2,310.818,152.699461538462,151.766615384615,153.976653846154,22.4443461538462,1.18142307692308,6.73819230769231,19.1486538461538,19.8986538461538,7.95196153846154,3.17192307692308,15.5035384615385,0.146461538461538,50.5662307692308,40.6026538461538,41.8524615384615,40.9329230769231,m,aa,N,unasp,25,voiced,-2.71608679127318,low,rising,sonorant,0.1
M1,maaw6,1,3,310.818,154.030038461538,153.616961538462,153.0915,23.9558461538462,1.96992307692308,4.48246153846154,19.3351923076923,19.0281923076923,5.93888461538462,1.97342307692308,15.7476538461538,0.171,55.0303076923077,43.7848461538462,42.8908461538462,41.5468076923077,m,aa,N,unasp,25,voiced,-2.50629021356009,low,rising,sonorant,0.2
M1,maaw6,1,4,310.818,153.823884615385,154.083307692308,153.792423076923,25.6538461538462,0.426423076923077,6.11930769230769,18.5403846153846,17.4348846153846,0.410115384615385,-2.79034615384615,21.2593846153846,0.217730769230769,57.3429615384615,45.2633461538462,44.1924230769231,41.6669230769231,m,aa,N,unasp,25,voiced,-2.45381349910202,low,rising,sonorant,0.3
M1,maaw6,1,5,310.818,158.014615384615,158.831538461538,155.213846153846,23.0431923076923,1.12007692307692,4.73996153846154,17.4138846153846,16.8218846153846,-1.67626923076923,-3.63611538461538,22.5370769230769,0.246076923076923,54.6540769230769,40.9520384615385,39.7892307692308,37.1803461538462,m,aa,N,unasp,25,voiced,-1.92837152064602,low,rising,sonorant,0.4
M1,maaw6,1,6,310.818,164.071884615385,165.884884615385,161.524384615385,22.2041153846154,-0.855961538461538,5.12838461538462,17.1266538461538,17.0845384615385,-7.43669230769231,-4.29015384615385,27.6511923076923,0.213076923076923,49.8452307692308,39.4333461538462,41.4025384615385,40.1239230769231,m,aa,N,unasp,25,voiced,-1.1761512333189,low,rising,sonorant,0.5
M1,maaw6,1,7,310.818,175.449230769231,176.645538461538,168.8215,21.5902307692308,-1.24211538461538,11.8313076923077,17.4865,17.7479230769231,-2.87892307692308,-13.0397692307692,31.5468846153846,0.125153846153846,49.4851538461538,42.7000384615385,46.1792692307692,44.5630769230769,m,aa,N,unasp,25,voiced,-0.0880527067776701,low,rising,sonorant,0.6
M1,maaw6,1,8,310.818,186.666307692308,187.542346153846,181.682192307692,20.5241923076923,1.835,7.47834615384615,18.8622692307692,16.1631153846154,1.42223076923077,-12.207,37.0323076923077,0.0796538461538462,46.4601153846154,44.66,50.2374615384615,49.901,m,aa,N,unasp,25,voiced,0.94825618630877,low,rising,sonorant,0.7
